bbl,zip,bldg_no,street_name,street_suffix,boro,block,lot,multiple_dwelling_class,is_condo_coop,abatement_type,raw_flags,second_frontage
3002150003,11201,29,WILLOW,ST,3,215,3,A,0,,,
3002590051,11201,36,WILLOW,PL,3,259,51,A,0,,,
3002200003,11201,49,WILLOW,ST,3,220,3,A,0,,,
3002190015,11201,50,WILLOW,ST,3,219,15,A,0,,,
3002350036,11201,107,WILLOW,ST,3,235,36,A,0,,,
3002340050,11201,112,WILLOW,ST,3,234,50,A,0,,,
3002350028,11201,115,WILLOW,ST,3,235,28,A,1,,COOP/CONDO PLAN FILE,
3002340065,11201,140,WILLOW,ST,3,234,65,A,0,,,
3002350015,11201,149,WILLOW,ST,3,235,15,A,1,,NON-EVICT COOP/CONDO,
3003840072,11201,15 TO 19,WYCKOFF,ST,3,384,72,A,0,,,
3003900026,11201,40 TO 42,WYCKOFF,ST,3,390,26,A,0,,,
3003850064,11201,89,WYCKOFF,ST,3,385,64,A,0,,,
3003910019,11201,96,WYCKOFF,ST,3,391,19,A,0,,,
3003850057,11201,103,WYCKOFF,ST,3,385,57,A,0,,,
3003850054,11201,109,WYCKOFF,ST,3,385,54,A,0,,,
3000550045,11201,181,YORK,ST,3,55,45,A,0,,,
3047950001,11203,543,ALBANY,AVE,3,4795,1,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3047990038,11203,550,ALBANY,AVE,3,4799,38,B,0,,GARDEN COMPLEX,
3047990039,11203,552,ALBANY,AVE,3,4799,39,A,0,,,
3047990040,11203,556,ALBANY,AVE,3,4799,40,A,0,,,
3047990041,11203,558,ALBANY,AVE,3,4799,41,B,0,,,
3048040035,11203,570,ALBANY,AVE,3,4804,35,A,0,,,
3048130001,11203,593 TO 615,ALBANY,AVE,3,4813,1,A,0,,,701 FENIMORE ST
3048120001,11203,600,ALBANY,AVE,3,4812,1,A,0,,SECTION 610 OF PHFL,
3048180001,11203,639,ALBANY,AVE,3,4818,1,A,0,,,
3048230001,11203,647,ALBANY,AVE,3,4823,1,A,0,,,
3048290004,11203,690,ALBANY,AVE,3,4829,4,A,0,,,
3048290003,11203,738,ALBANY,AVE,3,4829,3,A,0,,GARDEN COMPLEX,
3048610020,11203,824,ALBANY,AVE,3,4861,20,A,0,,,
3048780042,11203,903,ALBANY,AVE,3,4878,42,A,0,,,
3048770031,11203,904,ALBANY,AVE,3,4877,31,A,0,,,
3049530039,11203,3613,AVENUE D,,3,4953,39,B,0,,GARDEN COMPLEX,
3079300001,11203,5532 TO 5544,AVENUE D,,3,7930,1,A,0,,GARDEN COMPLEX,
3047390033,11203,5421,BEVERLEY,RD,3,4739,33,A,0,,,
3048110201,11203,651 TO 667,BROOKLYN,AVE,3,4811,201,A,0,,,
3048200017,11203,652 TO 668,BROOKLYN,AVE,3,4820,17,A,0,,,
3048570011,11203,823,BROOKLYN,AVE,3,4857,11,A,0,,GARDEN COMPLEX,
3048720032,11203,916,BROOKLYN,AVE,3,4872,32,A,0,,,
3049700067,11203,1349 TO 1353,BROOKLYN,AVE,3,4970,67,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3048700037,11203,3311 TO 3323,CHURCH,AVE,3,4870,37,A,0,,,
3048720040,11203,3507,CHURCH,AVE,3,4872,40,A,0,,,
3048720039,11203,3511,CHURCH,AVE,3,4872,39,A,0,,,
3048890010,11203,3524,CHURCH,AVE,3,4889,10,A,0,,,936 BROOKLYN AVE
3048810034,11203,4411,CHURCH,AVE,3,4881,34,A,0,,,
3046730035,11203,4721,CHURCH,AVE,3,4673,35,A,0,421-A (16),421-A (16),
3049510006,11203,3420,CLARENDON,RD,3,4951,6,A,0,,GARDEN COMPLEX,
3047630039,11203,5201,CLARENDON,RD,3,4763,39,A,0,,,
3048510001,11203,740,CLARKSON,AVE,3,4851,1,A,0,,,
3046200035,11203,829 TO 839,CLARKSON,AVE,3,4620,35,A,0,,,
3049340021,11203,3424,CORTELYOU,RD,3,4934,21,A,0,,,
3048710052,11203,189 TO 209,E 34TH,ST,3,4871,52,A,0,,,
3048700022,11203,212,E 34TH,ST,3,4870,22,A,0,,,
3048880001,11203,245,E 34TH,ST,3,4888,1,A,0,,,
3048880038,11203,305,E 34TH,ST,3,4888,38,A,0,,,
3049050072,11203,333,E 34TH,ST,3,4905,72,A,0,,,
3049050071,11203,335,E 34TH,ST,3,4905,71,A,0,,GARDEN COMPLEX,
3049050062,11203,357,E 34TH,ST,3,4905,62,B,0,,,
3049180012,11203,414,E 34TH,ST,3,4918,12,B,0,,GARDEN COMPLEX,
3049180014,11203,422,E 34TH,ST,3,4918,14,A,0,,,
3049180021,11203,436,E 34TH,ST,3,4918,21,A,0,,,
3049180023,11203,442,E 34TH,ST,3,4918,23,A,0,,GARDEN COMPLEX,
3049180025,11203,450,E 34TH,ST,3,4918,25,A,0,,,
3049680038,11203,667 TO 691,E 34TH,ST,3,4968,38,A,0,,,
3048880025,11203,220,E 35TH,ST,3,4888,25,A,0,,,
3049050017,11203,282,E 35TH,ST,3,4905,17,A,1,,NON-EVICT COOP/CONDO,
3049060065,11203,285,E 35TH,ST,3,4906,65,A,1,,NON-EVICT COOP/CONDO,
3049680050,11203,626,E 35TH,ST,3,4968,50,A,0,,,
3048910001,11203,249,E 37TH,ST,3,4891,1,A,0,J-51,J-51,
3048900007,11203,256,E 37TH,ST,3,4890,7,B,0,,GARDEN COMPLEX,
3048740032,11203,228,E 38TH,ST,3,4874,32,A,0,,,
3048910006,11203,250,E 38TH,ST,3,4891,6,A,0,,,
3048600038,11203,159,E 39TH,ST,3,4860,38,A,0,,,
3048750025,11203,216,E 39TH,ST,3,4875,25,A,0,,,
3048760043,11203,233,E 39TH,ST,3,4876,43,A,0,,,
3048930012,11203,192,E 40TH,ST,3,4893,12,A,0,,,
3048960003,11203,191,E 42ND,ST,3,4896,3,A,0,,,4202 CHURCH AVE
3048640038,11203,85,E 43RD,ST,3,4864,38,A,0,,,
3048500035,11203,259,E 45TH,ST,3,4850,35,A,0,,,
3048810012,11203,352,E 45TH,ST,3,4881,12,A,0,,,
3048820059,11203,367,E 45TH,ST,3,4882,59,A,0,J-51,J-51,
3048820050,11203,389,E 45TH,ST,3,4882,50,A,0,,GARDEN COMPLEX,
3048990053,11203,447,E 45TH,ST,3,4899,53,A,0,,,
3048990047,11203,459,E 45TH,ST,3,4899,47,A,0,,,
3048990046,11203,463,E 45TH,ST,3,4899,46,A,0,,,
3048990041,11203,471,E 45TH,ST,3,4899,41,A,0,,,
3048260077,11203,91,E 46TH,ST,3,4826,77,A,0,,,
3048260076,11203,93,E 46TH,ST,3,4826,76,A,0,,,
3048510036,11203,257,E 46TH,ST,3,4851,36,A,0,,,
3048510035,11203,259,E 46TH,ST,3,4851,35,A,0,,,
3048660015,11203,302,E 46TH,ST,3,4866,15,B,0,,,
3048670039,11203,319,E 46TH,ST,3,4867,39,A,0,,,
3048670038,11203,323,E 46TH,ST,3,4867,38,A,0,,,
3048830056,11203,377,E 46TH,ST,3,4883,56,A,0,,,
3048830054,11203,381,E 46TH,ST,3,4883,54,A,0,,GARDEN COMPLEX,
3048830053,11203,385,E 46TH,ST,3,4883,53,A,0,421-A (1-15),421-A (1-15),
3048990008,11203,428,E 46TH,ST,3,4899,8,A,0,,,
3049630044,11203,787,E 46TH,ST,3,4963,44,A,0,,,
3046740060,11203,367,E 48TH,ST,3,4674,60,A,0,,,
3046740052,11203,387,E 48TH,ST,3,4674,52,A,0,,,
3046740051,11203,389,E 48TH,ST,3,4674,51,B,0,,,
3046740045,11203,401 TO 403,E 48TH,ST,3,4674,45,A,0,,,
3046730033,11203,402 TO 404,E 48TH,ST,3,4673,33,A,0,,,
3046950019,11203,448,E 48TH,ST,3,4695,19,B,0,,,
3046950021,11203,450,E 48TH,ST,3,4695,21,A,0,,,
3046950022,11203,454,E 48TH,ST,3,4695,22,A,0,,,
3046950031,11203,472,E 48TH,ST,3,4695,31,A,0,,,
3047190020,11203,516,E 48TH,ST,3,4719,20,A,0,,,
3046740017,11203,364,E 49TH,ST,3,4674,17,B,0,,,
3046740021,11203,374 TO 384,E 49TH,ST,3,4674,21,A,0,,,
3046750045,11203,397 TO 405,E 49TH,ST,3,4675,45,A,0,,,
3047200015,11203,504,E 49TH,ST,3,4720,15,A,0,,,
3047200016,11203,508,E 49TH,ST,3,4720,16,A,0,,,
3047800001,11203,793 TO 803,E 49TH,ST,3,4780,1,B,0,,,
3045920044,11203,17,E 51ST,ST,3,4592,44,A,0,421-G,421-G,
3045920042,11203,21,E 51ST,ST,3,4592,42,A,0,,GARDEN COMPLEX,
3045920041,11203,23,E 51ST,ST,3,4592,41,A,0,,GARDEN COMPLEX,
3045920040,11203,25,E 51ST,ST,3,4592,40,A,0,421-G,421-G,
3045920039,11203,27,E 51ST,ST,3,4592,39,A,0,,,
3045920129,11203,51,E 51ST,ST,3,4592,129,A,0,421-A (1-15),421-A (1-15),
3045920029,11203,53,E 51ST,ST,3,4592,29,A,0,421-A (1-15),421-A (1-15),
3046210001,11203,155 TO 167,E 51ST,ST,3,4621,1,A,0,,,
3046200013,11203,170,E 51ST,ST,3,4620,13,A,0,,,
3046200030,11203,210,E 51ST,ST,3,4620,30,A,0,,,
3046380040,11203,239,E 51ST,ST,3,4638,40,A,0,,,
3046370014,11203,240,E 51ST,ST,3,4637,14,A,0,,,
3046370015,11203,242,E 51ST,ST,3,4637,15,A,0,,GARDEN COMPLEX,
3046380039,11203,243,E 51ST,ST,3,4638,39,A,0,,,
3046370016,11203,246,E 51ST,ST,3,4637,16,A,0,,,
3046380037,11203,247,E 51ST,ST,3,4638,37,A,0,,,
3046370017,11203,248,E 51ST,ST,3,4637,17,A,0,,,
3046380036,11203,249,E 51ST,ST,3,4638,36,A,0,,GARDEN COMPLEX,
3046560012,11203,282,E 51ST,ST,3,4656,12,A,0,,,
3046760009,11203,344,E 51ST,ST,3,4676,9,A,0,,,
3046760010,11203,348,E 51ST,ST,3,4676,10,A,0,,,
3046760011,11203,350,E 51ST,ST,3,4676,11,B,0,,,
3046760026,11203,386,E 51ST,ST,3,4676,26,A,0,,ROOMING HOUSE,
3046980018,11203,412,E 51ST,ST,3,4698,18,A,0,,,
3046980037,11203,458,E 51ST,ST,3,4698,37,A,0,,,
3047220013,11203,486,E 51ST,ST,3,4722,13,B,0,,,
3047220015,11203,490,E 51ST,ST,3,4722,15,A,0,,GARDEN COMPLEX,
3047220027,11203,518,E 51ST,ST,3,4722,27,A,0,,,
3046050016,11203,48,E 52ND,ST,3,4605,16,A,0,,,
3046050018,11203,52,E 52ND,ST,3,4605,18,A,0,,GARDEN COMPLEX,
3046050019,11203,54,E 52ND,ST,3,4605,19,A,0,,,
3046050024,11203,66,E 52ND,ST,3,4605,24,A,0,,,
3046050034,11203,90,E 52ND,ST,3,4605,34,B,0,,,
3046050036,11203,94,E 52ND,ST,3,4605,36,A,0,,,
3046050037,11203,98,E 52ND,ST,3,4605,37,B,0,,,
3046050038,11203,102,E 52ND,ST,3,4605,38,A,0,,,
3046210013,11203,128,E 52ND,ST,3,4621,13,A,0,,,
3046210021,11203,146,E 52ND,ST,3,4621,21,A,0,,,
3046220036,11203,175,E 52ND,ST,3,4622,36,A,0,,,
3046210031,11203,180,E 52ND,ST,3,4621,31,A,0,J-51,J-51,
3046380010,11203,190,E 52ND,ST,3,4638,10,A,0,,,
3046390041,11203,193,E 52ND,ST,3,4639,41,A,0,,,
3046390039,11203,201,E 52ND,ST,3,4639,39,A,0,,,
3046580001,11203,229,E 52ND,ST,3,4658,1,A,0,,,
3046770019,11203,320,E 52ND,ST,3,4677,19,A,0,,,
3046770027,11203,336,E 52ND,ST,3,4677,27,A,0,,,
3047000059,11203,383 TO 385,E 52ND,ST,3,4700,59,A,0,,,
3047000042,11203,417,E 52ND,ST,3,4700,42,A,0,,,
3046990034,11203,418,E 52ND,ST,3,4699,34,A,0,,,
3047230019,11203,462,E 52ND,ST,3,4723,19,A,0,,,
3047230021,11203,468,E 52ND,ST,3,4723,21,A,0,,,
3047230030,11203,486,E 52ND,ST,3,4723,30,A,0,,,
3047240040,11203,491,E 52ND,ST,3,4724,40,A,0,,,
3046070031,11203,61,E 53RD,ST,3,4607,31,A,0,421-A (16),421-A (16),
3046220014,11203,92,E 53RD,ST,3,4622,14,A,0,,,
3046220022,11203,110,E 53RD,ST,3,4622,22,A,0,421-A (16),421-A (16),
3046220024,11203,114,E 53RD,ST,3,4622,24,A,0,,,
3046220029,11203,126 TO 138,E 53RD,ST,3,4622,29,A,0,,,
3046400001,11203,139,E 53RD,ST,3,4640,1,A,0,,,
3046590049,11203,199,E 53RD,ST,3,4659,49,A,0,,,
3046790054,11203,281 TO 293,E 53RD,ST,3,4679,54,A,0,J-51,J-51,
3046780026,11203,290,E 53RD,ST,3,4678,26,A,0,421-A (1-15),421-A (1-15),
3047010061,11203,339,E 53RD,ST,3,4701,61,A,0,,GARDEN COMPLEX,
3047010060,11203,343,E 53RD,ST,3,4701,60,A,0,,GARDEN COMPLEX,
3047010059,11203,345,E 53RD,ST,3,4701,59,A,0,,,
3047000025,11203,354,E 53RD,ST,3,4700,25,A,0,,,
3046240038,11203,91,E 54TH,ST,3,4624,38,A,0,,,925 CLARKSON AVE
3046400009,11203,96,E 54TH,ST,3,4640,9,A,0,,,
3046600001,11203,141,E 54TH,ST,3,4660,1,A,0,,,
3046590012,11203,156,E 54TH,ST,3,4659,12,A,0,,,
3046600040,11203,175,E 54TH,ST,3,4660,40,B,0,,,
3046600039,11203,179,E 54TH,ST,3,4660,39,B,0,,ROOMING HOUSE,
3047020057,11203,299,E 54TH,ST,3,4702,57,A,0,,,
3047020055,11203,307,E 54TH,ST,3,4702,55,A,0,,,
3047020053,11203,315,E 54TH,ST,3,4702,53,A,0,,,
3047010036,11203,332,E 54TH,ST,3,4701,36,A,0,,,
3047250009,11203,354,E 54TH,ST,3,4725,9,A,0,,,
3047260045,11203,407,E 54TH,ST,3,4726,45,A,0,,GARDEN COMPLEX,
3047260044,11203,411,E 54TH,ST,3,4726,44,A,0,,GARDEN COMPLEX,
3047260039,11203,415,E 54TH,ST,3,4726,39,A,0,,,
3046410006,11203,60,E 55TH,ST,3,4641,6,A,0,,,
3046600019,11203,138,E 55TH,ST,3,4660,19,A,0,,,
3046600021,11203,142,E 55TH,ST,3,4660,21,A,0,,,
3046600022,11203,146,E 55TH,ST,3,4660,22,A,0,,,
3046810063,11203,191,E 55TH,ST,3,4681,63,A,0,,,
3047020021,11203,262,E 55TH,ST,3,4702,21,A,0,,,
3046620039,11203,107,E 56TH,ST,3,4662,39,A,0,,,
3047040051,11203,241 TO 243,E 56TH,ST,3,4704,51,A,0,,,
3047030036,11203,254,E 56TH,ST,3,4703,36,A,0,,,
3047270016,11203,290 TO 294,E 56TH,ST,3,4727,16,A,0,,,
3047070023,11203,101,E 59TH,ST,3,4707,23,A,0,,GARDEN COMPLEX,
3047070022,11203,103,E 59TH,ST,3,4707,22,A,0,,,
3047070019,11203,109,E 59TH,ST,3,4707,19,A,0,,GARDEN COMPLEX,
3047060059,11203,130,E 59TH,ST,3,4706,59,A,0,,GARDEN COMPLEX,
3047060061,11203,134,E 59TH,ST,3,4706,61,A,0,,GARDEN COMPLEX,
3047940020,11203,630,E NEW YORK,AVE,3,4794,20,A,0,421-A (1-15),421-A (1-15),
3048060077,11203,824,E NEW YORK,AVE,3,4806,77,A,0,421-A (16),421-A (16),
3014290052,11203,827,E NEW YORK,AVE,3,1429,52,A,0,,,
3014290051,11203,829,E NEW YORK,AVE,3,1429,51,A,0,,,
3014290050,11203,831,E NEW YORK,AVE,3,1429,50,A,0,,,
3045880083,11203,918 TO 920,E NEW YORK,AVE,3,4588,83,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3048130055,11203,735,FENIMORE,ST,3,4813,55,A,0,421-A (16),421-A (16),
3048130054,11203,737,FENIMORE,ST,3,4813,54,A,0,,,
3048130053,11203,739,FENIMORE,ST,3,4813,53,A,0,421-A (16),421-A (16),
3048130052,11203,741,FENIMORE,ST,3,4813,52,A,0,421-A (16),421-A (16),
3048130035,11203,755,FENIMORE,ST,3,4813,35,A,0,,,
3047750041,11203,5455,KINGS,HWY,3,4775,41,A,0,,,
3047050022,11203,5735 TO 5737,KINGS,HWY,3,4705,22,A,0,,,165171 E 58TH ST
3048040001,11203,555,KINGSTON,AVE,3,4804,1,A,0,,,
3048030043,11203,558A,KINGSTON,AVE,3,4803,43,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3013330006,11203,558 TO 568,LEFFERTS,AVE,3,1333,6,A,0,,,
3013330013,11203,570,LEFFERTS,AVE,3,1333,13,A,0,,,
3013260045,11203,621,LEFFERTS,AVE,3,1326,45,A,0,,,
3014280032,11203,706,LEFFERTS,AVE,3,1428,32,A,0,,,
3014297507,11203,742,LEFFERTS,AVE,3,1429,7507,A,0,421-A (1-15),421-A (1-15),
3014290017,11203,750,LEFFERTS,AVE,3,1429,17,A,0,,,
3048570029,11203,460,LENOX,RD,3,4857,29,A,0,,,
3046360032,11203,763,LENOX,RD,3,4636,32,A,0,,,
3046370028,11203,783 TO 793,LENOX,RD,3,4637,28,A,0,,,
3046380025,11203,823,LENOX,RD,3,4638,25,A,0,,,
3046380024,11203,825,LENOX,RD,3,4638,24,A,0,,,
3046380023,11203,829,LENOX,RD,3,4638,23,A,0,,GARDEN COMPLEX,
3046590009,11203,874,LENOX,RD,3,4659,9,B,0,,,
3046590010,11203,878,LENOX,RD,3,4659,10,A,0,421-A (1-15),421-A (1-15),
3046410028,11203,879,LENOX,RD,3,4641,28,A,0,,,
3046420029,11203,903 TO 915,LENOX,RD,3,4642,29,A,0,,,
3048540051,11203,353,LINDEN,BLVD,3,4854,51,A,0,,,
3048710001,11203,362 TO 372,LINDEN,BLVD,3,4871,1,A,0,,,
3048550001,11203,363,LINDEN,BLVD,3,4855,1,A,0,,,
3048550056,11203,369,LINDEN,BLVD,3,4855,56,A,0,,,
3048570049,11203,427 TO 433,LINDEN,BLVD,3,4857,49,A,0,,,
3048740009,11203,456 TO 458,LINDEN,BLVD,3,4874,9,A,0,,,
3048590035,11203,459 TO 461,LINDEN,BLVD,3,4859,35,A,0,,,
3048600031,11203,483,LINDEN,BLVD,3,4860,31,A,0,,,
3048600027,11203,497,LINDEN,BLVD,3,4860,27,A,0,,,
3048610027,11203,527,LINDEN,BLVD,3,4861,27,A,0,,,
3048780009,11203,552,LINDEN,BLVD,3,4878,9,A,0,,,
3046530033,11203,675,LINDEN,BLVD,3,4653,33,A,0,,,
3046530027,11203,691,LINDEN,BLVD,3,4653,27,A,0,,,
3046540034,11203,699 TO 701,LINDEN,BLVD,3,4654,34,A,0,,,
3046740005,11203,710,LINDEN,BLVD,3,4674,5,A,0,,,
3046740009,11203,720 TO 722,LINDEN,BLVD,3,4674,9,A,0,,,
3046750001,11203,730,LINDEN,BLVD,3,4675,1,B,0,,,
3046760007,11203,768,LINDEN,BLVD,3,4676,7,B,0,,,
3046770006,11203,784,LINDEN,BLVD,3,4677,6,A,0,,,
3046580036,11203,795,LINDEN,BLVD,3,4658,36,A,0,,,
3046790001,11203,820,LINDEN,BLVD,3,4679,1,A,0,,,
3046790006,11203,832 TO 842,LINDEN,BLVD,3,4679,6,A,0,,,
3046800004,11203,852 TO 854,LINDEN,BLVD,3,4680,4,A,0,,,
3047940078,11203,545,MAPLE,ST,3,4794,78,A,0,,,
3047940077,11203,547 TO 549,MAPLE,ST,3,4794,77,A,0,,,
3047990010,11203,550,MAPLE,ST,3,4799,10,A,0,,,
3047990017,11203,572,MAPLE,ST,3,4799,17,A,0,,,
3047990018,11203,574,MAPLE,ST,3,4799,18,A,0,,GARDEN COMPLEX,
3047990020,11203,580,MAPLE,ST,3,4799,20,A,0,,GARDEN COMPLEX,
3047990024,11203,590,MAPLE,ST,3,4799,24,A,0,,,
3047990025,11203,592,MAPLE,ST,3,4799,25,A,0,,GARDEN COMPLEX,
3047990026,11203,596,MAPLE,ST,3,4799,26,A,0,,,
3047990027,11203,598,MAPLE,ST,3,4799,27,A,0,,,
3047990028,11203,602,MAPLE,ST,3,4799,28,A,0,,,
3047990029,11203,604,MAPLE,ST,3,4799,29,A,0,,,
3047990030,11203,608,MAPLE,ST,3,4799,30,A,0,,,
3047990036,11203,620,MAPLE,ST,3,4799,36,A,0,,,
3048000019,11203,656,MAPLE,ST,3,4800,19,A,0,421-A (1-15),421-A (1-15),
3048000018,11203,658,MAPLE,ST,3,4800,18,A,0,421-A (1-15),421-A (1-15),
3048040006,11203,546,MIDWOOD,ST,3,4804,6,A,0,,,
3048050010,11203,632,MIDWOOD,ST,3,4805,10,A,0,421-A (1-15),421-A (1-15),
3048050014,11203,648,MIDWOOD,ST,3,4805,14,A,0,421-A (16),421-A (16),
3048020001,11203,595,NEW YORK,AVE,3,4802,1,A,0,421-A (16),421-A (16),
3048197501,11203,664 TO 688,NEW YORK,AVE,3,4819,7501,A,0,421-A (16),421-A (16),383 WINTHROP ST
3048200001,11203,665,NEW YORK,AVE,3,4820,1,A,0,,,
3048370052,11203,770,NEW YORK,AVE,3,4837,52,A,0,,,
3048370065,11203,782,NEW YORK,AVE,3,4837,65,A,0,421-A (16),421-A (16),
3048530060,11203,828,NEW YORK,AVE,3,4853,60,A,0,421-A (16),421-A (16),
3048530064,11203,840,NEW YORK,AVE,3,4853,64,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3048700043,11203,903,NEW YORK,AVE,3,4870,43,A,0,,,
3048870061,11203,933,NEW YORK,AVE,3,4887,61,A,0,,,
3048860018,11203,948,NEW YORK,AVE,3,4886,18,A,0,421-A (16),421-A (16),
3048860027,11203,968,NEW YORK,AVE,3,4886,27,B,0,,,
3048860028,11203,972,NEW YORK,AVE,3,4886,28,A,0,,,
3048860029,11203,974,NEW YORK,AVE,3,4886,29,A,0,,,
3049030009,11203,998,NEW YORK,AVE,3,4903,9,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3049030015,11203,1018,NEW YORK,AVE,3,4903,15,A,0,,,
3049030016,11203,1020,NEW YORK,AVE,3,4903,16,A,0,,,
3049030017,11203,1022,NEW YORK,AVE,3,4903,17,A,0,,,
3049030020,11203,1028,NEW YORK,AVE,3,4903,20,A,0,,,
3049170006,11203,1076 TO 1084,NEW YORK,AVE,3,4917,6,A,0,,,
3049180058,11203,1077,NEW YORK,AVE,3,4918,58,A,0,,,
3049170015,11203,1094,NEW YORK,AVE,3,4917,15,A,0,,,
3049170022,11203,1114,NEW YORK,AVE,3,4917,22,A,0,,,
3049170026,11203,1122 TO 1140,NEW YORK,AVE,3,4917,26,A,0,,,
3049330001,11203,1151,NEW YORK,AVE,3,4933,1,A,0,,,
3049330054,11203,1181,NEW YORK,AVE,3,4933,54,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3049330053,11203,1183,NEW YORK,AVE,3,4933,53,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3049490021,11203,1244,NEW YORK,AVE,3,4949,21,A,0,421-A (16),421-A (16),
3049490024,11203,1248,NEW YORK,AVE,3,4949,24,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3049490025,11203,1250,NEW YORK,AVE,3,4949,25,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3049490031,11203,1270,NEW YORK,AVE,3,4949,31,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3049490035,11203,1286,NEW YORK,AVE,3,4949,35,A,0,421-A (16),421-A (16),
3049490041,11203,1296,NEW YORK,AVE,3,4949,41,A,0,421-A (16),421-A (16),
3049490042,11203,1298,NEW YORK,AVE,3,4949,42,A,0,421-A (16),421-A (16),
3049660009,11203,1304 TO 1316,NEW YORK,AVE,3,4966,9,A,0,,,
3049670031,11203,1317,NEW YORK,AVE,3,4967,31,A,0,421-A (1-15),GARDEN COMPLEX 421-A (1-15),
3049670025,11203,3301 TO 3307,NEWKIRK,AVE,3,4967,25,A,0,421-A (16),GARDEN COMPLEX 421-A (16),
3049680025,11203,3405,NEWKIRK,AVE,3,4968,25,A,0,,,
3049680044,11203,3420,NEWKIRK,AVE,3,4968,44,A,0,,,
3049690036,11203,3506,NEWKIRK,AVE,3,4969,36,A,0,,,
3049690018,11203,3519,NEWKIRK,AVE,3,4969,18,A,0,421-A (1-15),421-A (1-15),
3049690043,11203,3520,NEWKIRK,AVE,3,4969,43,B,0,,,
3048100018,11203,422,RUTLAND,RD,3,4810,18,A,0,421-A (16),421-A (16),
3048030070,11203,483,RUTLAND,RD,3,4803,70,A,0,421-A (1-15),421-A (1-15),
3048030069,11203,487,RUTLAND,RD,3,4803,69,A,0,421-A (1-15),421-A (1-15),
3048040040,11203,621 TO 631,RUTLAND,RD,3,4804,40,A,0,,,584592 ALBANY AVE
3048130011,11203,646,RUTLAND,RD,3,4813,11,A,0,,,
3048050069,11203,647,RUTLAND,RD,3,4805,69,A,0,,GARDEN COMPLEX,
3048050068,11203,649,RUTLAND,RD,3,4805,68,A,0,,GARDEN COMPLEX,
3048050065,11203,651,RUTLAND,RD,3,4805,65,B,0,,GARDEN COMPLEX,
3048130019,11203,664,RUTLAND,RD,3,4813,19,A,0,421-A (16),421-A (16),
3048130020,11203,668,RUTLAND,RD,3,4813,20,A,0,421-A (16),421-A (16),
3014290032,11203,434 TO 456,SCHENECTADY,AVE,3,1429,32,A,0,,,
3014300001,11203,455,SCHENECTADY,AVE,3,1430,1,A,0,,,
3045880001,11203,457,SCHENECTADY,AVE,3,4588,1,A,0,,,
3048510017,11203,730,SCHENECTADY,AVE,3,4851,17,A,0,,,
3048510019,11203,736,SCHENECTADY,AVE,3,4851,19,A,0,,,
3048670023,11203,788,SCHENECTADY,AVE,3,4867,23,B,0,,,
3048830014,11203,828,SCHENECTADY,AVE,3,4883,14,A,0,,,
3048830017,11203,834,SCHENECTADY,AVE,3,4883,17,A,0,,,
3048830018,11203,836,SCHENECTADY,AVE,3,4883,18,A,0,,GARDEN COMPLEX,
3046730056,11203,845,SCHENECTADY,AVE,3,4673,56,A,0,,,
3048830023,11203,848,SCHENECTADY,AVE,3,4883,23,A,0,,,
3048830029,11203,862 TO 864,SCHENECTADY,AVE,3,4883,29,A,0,,,
3046950057,11203,899,SCHENECTADY,AVE,3,4695,57,A,0,,,
3047190071,11203,963,SCHENECTADY,AVE,3,4719,71,A,0,,,
3047190069,11203,967,SCHENECTADY,AVE,3,4719,69,B,0,,,
3047780001,11203,1261,SCHENECTADY,AVE,3,4778,1,A,0,J-51,J-51,
3049050001,11203,3400,SNYDER,AVE,3,4905,1,A,1,,NON-EVICT COOP/CONDO,
3049060001,11203,3500,SNYDER,AVE,3,4906,1,A,1,,NON-EVICT COOP/CONDO,
3048990033,11203,4515,SNYDER,AVE,3,4899,33,A,0,,,
3046950037,11203,4701 TO 4709,SNYDER,AVE,3,4695,37,A,0,,,
3047220001,11203,5002,SNYDER,AVE,3,4722,1,A,0,,,
3046990042,11203,5101,SNYDER,AVE,3,4699,42,A,0,,,
3046990038,11203,5113,SNYDER,AVE,3,4699,38,A,0,,,
3047230009,11203,5122 TO 5124,SNYDER,AVE,3,4723,9,A,0,,,
3047010038,11203,5301,SNYDER,AVE,3,4701,38,A,0,,,
3047030044,11203,5501,SNYDER,AVE,3,4703,44,A,0,,,
3047270006,11203,5514 TO 5516,SNYDER,AVE,3,4727,6,A,0,,,
3047040044,11203,5601 TO 5603,SNYDER,AVE,3,4704,44,B,0,,,
3047060001,11203,5815,SNYDER,AVE,3,4706,1,A,0,,,
3048650001,11203,751,TROY,AVE,3,4865,1,A,0,,,
3048810043,11203,867 TO 869,TROY,AVE,3,4881,43,A,0,,GARDEN COMPLEX,
